타임스탬프,,guide,,,,,content_id,light,interior,story,probability,creativity,production,activity,scale,fear,device,fun,service
2023. 11. 16 오후 1:46:23,,,,,,,431229,,,,,,,,,,,,
2023. 11. 16 오후 1:46:26,,,,,,,566974,,,,,,,,,,-1,,
2023. 11. 16 오후 1:46:31,,,,,,,567011,,,,,,,,,,,1,
2023. 11. 16 오후 1:46:35,,,,,,,567026,,,,,,,,,,,,
2023. 11. 16 오후 1:46:42,,,,,,,443338,,,,,,,,1,,,,
2023. 11. 16 오후 1:46:45,,,,,,,567131,,,,,,,1,,,-1,1,
2023. 11. 16 오후 1:46:50,,,,,,,567270,,,,,,,,,,-1,1,
2023. 11. 16 오후 1:46:56,,,,,,,567025,,,,,,1,,,1,,,
2023. 11. 16 오후 1:47:00,,,,,,,568300,,,,,,,,,,,,
2023. 11. 16 오후 1:47:01,,,,,,,445345,,,,,,,,,,,,
2023. 11. 16 오후 1:47:09,,,,,,,568413,,,-1,,,1,,,1,,,
2023. 11. 16 오후 1:47:14,,,,,,,568492,,,,,,,,,1,,,
2023. 11. 16 오후 1:47:37,,,,,,,568540,,,,,,,,,1,,1,1
2023. 11. 16 오후 1:47:43,,,,,,,446718,,,,,,,,1,,,,
2023. 11. 16 오후 1:47:46,,,,,,,568834,,,,,,,,,,,,
2023. 11. 16 오후 1:47:49,,,,,,,424515,,,,,,,,,,,,
2023. 11. 16 오후 1:47:52,,,,,,,569115,,,1,,,,,,,,,
2023. 11. 16 오후 1:47:58,,,,,,,424733,,,,,,,,,,,1,
2023. 11. 16 오후 1:48:04,,,,,,,569398,,,1,1,,1,,,-1,,,
2023. 11. 16 오후 1:48:09,,,,,,,569588,,,,,,,,,-1,,,
2023. 11. 16 오후 1:48:13,,,,,,,569840,,,,,,,,,,,,
2023. 11. 16 오후 1:48:18,,,,,,,566906,,,,,,,,,,,,
2023. 11. 16 오후 1:48:23,,,,,,,566940,,,-1,,,,,,,,,
2023. 11. 16 오후 1:48:27,,,,,,,566954,,,,,,,,,,,,
2023. 11. 16 오후 1:48:34,,,,,,,567365,,,-1,,,,,,,,,
2023. 11. 16 오후 1:48:39,,,,,,,567764,,,,,,,,,,-1,,
2023. 11. 16 오후 1:48:49,,,,,,,426254,,,,,,,1,1,,,,
2023. 11. 16 오후 1:48:54,,,,,,,569412,,,,,1,1,,,,,1,
2023. 11. 16 오후 1:48:58,,,,,,,571759,,,,,,,,,,,,
2023. 11. 16 오후 1:49:03,,,,,,,571899,,,,,,,,,,,,
2023. 11. 16 오후 1:49:05,,,,,,,427191,,,,,,,,1,,,,
2023. 11. 16 오후 1:49:09,,,,,,,572531,,,,-1,1,,,,,,,
2023. 11. 16 오후 1:49:14,,,,,,,429448,,,,,,,1,,,,,
2023. 11. 16 오후 1:49:19,,,,,,,573090,,,,,,,,,,,1,
2023. 11. 16 오후 1:49:36,,,,,,,569640,,,,,,,,,,,,
2023. 11. 16 오후 1:49:39,,,,,,,439667,,,,,,,,,,,,
2023. 11. 16 오후 1:49:42,,,,,,,429985,,1,-1,-1,,,,,,,,1
2023. 11. 16 오후 1:49:44,,,,,,,457135,,,,,,,,,,,,
2023. 11. 16 오후 1:49:46,,,,,,,580112,,-1,,,,,,,,,1,
2023. 11. 16 오후 1:49:53,,,,,,,477762,-1,,,,,,1,,,,,
2023. 11. 16 오후 1:49:54,,,,,,,580127,,-1,,,,,,,,,1,
2023. 11. 16 오후 1:49:54,,,,,,,431327,,,,,,,1,,,,,
2023. 11. 16 오후 1:49:58,,,,,,,500813,,,,,,,,,,,,
2023. 11. 16 오후 1:50:00,,,,,,,584527,,,,,,,,,,-1,1,
2023. 11. 16 오후 1:50:01,,,,,,,516359,,,,,,,,,,,,
2023. 11. 16 오후 1:50:02,,,,,,,433438,,,,,,,,,,,,
2023. 11. 16 오후 1:50:07,,,,,,,589364,,,,,,,,,,-1,,
2023. 11. 16 오후 1:50:08,,,,,,,516807,,,,,,,1,,,,,
2023. 11. 16 오후 1:50:09,,,,,,,434053,,,,,,,,,,,,
2023. 11. 16 오후 1:50:12,,,,,,,589887,,,,,,,,,,,1,
2023. 11. 16 오후 1:50:15,,,,,,,437129,,,,,,,,,,,,
2023. 11. 16 오후 1:50:18,,,,,,,593829,,,,,,,,,,,,
2023. 11. 16 오후 1:50:25,,,,,,,595406,,,,,,,,,,,1,
2023. 11. 16 오후 1:50:28,,,,,,,426197,,,,,,,,,,,,
2023. 11. 16 오후 1:50:35,,,,,,,524491,,,,,,,,,,,,
2023. 11. 16 오후 1:50:39,,,,,,,601107,,,,,-1,,,,,,1,
2023. 11. 16 오후 1:50:45,,,,,,,426381,,,,,,,,,,,,-1
2023. 11. 16 오후 1:50:48,,,,,,,604126,,,1,,1,,,,,,1,
2023. 11. 16 오후 1:50:52,,,,,,,426610,,,,,,,,,,,,
2023. 11. 16 오후 1:50:54,,,,,,,567399,,,,,,,,,,,1,
2023. 11. 16 오후 1:50:55,,,,,,,424484,,,1,,,1,,,,,,
2023. 11. 16 오후 1:50:58,,,,,,,427513,,,,,,,,,,,,
2023. 11. 16 오후 1:50:59,,,,,,,568693,,,,,,,,,,,,
2023. 11. 16 오후 1:51:00,,,,,,,430985,,,,,,,,,,,1,
2023. 11. 16 오후 1:51:06,,,,,,,432057,,,,,,,,,,,,
2023. 11. 16 오후 1:51:10,,,,,,,432282,,,,,,,,,,-1,1,
2023. 11. 16 오후 1:51:11,,,,,,,569999,,1,-1,,,,,-1,,,1,
2023. 11. 16 오후 1:51:18,,,,,,,455829,,,,,,,,,,,,
2023. 11. 16 오후 1:51:26,,,,,,,570104,,,-1,,,,,,,,,
2023. 11. 16 오후 1:51:27,,-1,,,,,456299,,1,1,,,,,,,,,
2023. 11. 16 오후 1:51:34,,,,,,,433396,,,,,,,,,,,,
2023. 11. 16 오후 1:51:36,,,,,,,570382,,,,,,,1,-1,,,1,
2023. 11. 16 오후 1:51:36,,,,,,,465905,,,1,,,,,,,,,
2023. 11. 16 오후 1:51:43,,,,,,,574733,,,,,,,,,,,,
2023. 11. 16 오후 1:51:43,,,,,,,434043,,,,,,,,,,,,
2023. 11. 16 오후 1:51:44,,,,,,,474554,,,,,,,,,,-1,,
2023. 11. 16 오후 1:51:49,,,,,,,480028,,,,,,,,,,,1,
2023. 11. 16 오후 1:51:51,,,,,,,574854,,,,,,,,-1,,,1,
2023. 11. 16 오후 1:51:56,,,,,,,436091,,,,,,,,,,,,
2023. 11. 16 오후 1:52:00,,1,,,,,575604,,,,,,,,,,-1,,1
2023. 11. 16 오후 1:52:00,,,,,,,494143,,1,,,,,,,,,,
2023. 11. 16 오후 1:52:04,,,,,,,576657,,,,,,,,,,,,
2023. 11. 16 오후 1:52:05,,,,,,,495648,,,,,,,,,,,,
2023. 11. 16 오후 1:52:09,,,,,,,434328,,,,,,,,,,,,
2023. 11. 16 오후 1:52:12,,,,,,,579655,,1,,,,,,1,,-1,1,
2023. 11. 16 오후 1:52:15,,,,,,,436604,,,,,,,,,,,,
2023. 11. 16 오후 1:52:16,,,,,,,570125,,1,,,,,,,,,,
2023. 11. 16 오후 1:52:16,,,,,,,445497,,,,,,,,,,,,
2023. 11. 16 오후 1:52:20,,,,,,,570273,,,,,,,,,,,,
2023. 11. 16 오후 1:52:26,,,,,,,456609,,,1,,1,,,,,,,
2023. 11. 16 오후 1:52:26,,,,,,,570863,,,,,,,,,,-1,,
2023. 11. 16 오후 1:52:28,,,,,,,439260,,,,,,,0,,,,,
2023. 11. 16 오후 1:52:32,,,,,,,570912,,,,,,,,,,-1,,1
2023. 11. 16 오후 1:52:32,,,,,,,459864,,,,,,,,-1,,,,
2023. 11. 16 오후 1:52:37,,,,,,,570967,,,,,,,,,,,,
2023. 11. 16 오후 1:52:40,,,,,,,426612,,1,,-1,,,,,,,,
2023. 11. 16 오후 1:52:43,,,,,,,462163,,1,,,,,,-1,,,,
2023. 11. 16 오후 1:52:47,,,,,,,571186,,,,,1,,,,,-1,1,
2023. 11. 16 오후 1:52:48,,,,,,,427598,,,,,,,,,,,,
2023. 11. 16 오후 1:52:49,,,,,,,464409,,,,,,,,,,,,
2023. 11. 16 오후 1:52:53,,,,,,,571399,,,-1,,,,,,,,,
2023. 11. 16 오후 1:52:54,,,,,,,467658,,,,,,,,,,,,
2023. 11. 16 오후 1:52:57,,,,,,,428387,,,,,,,1,,,,,
2023. 11. 16 오후 1:52:58,,,,,,,571893,,,,,,,,,,-1,,1
2023. 11. 16 오후 1:52:58,,,,,,,469069,,,,,,,,,,,1,
2023. 11. 16 오후 1:53:05,,,,,,,429857,,,,,,,1,,,,,
2023. 11. 16 오후 1:53:07,,,,,,,572340,,,-1,,1,,,,,,1,
2023. 11. 16 오후 1:53:08,,,,,,,483653,,1,,,,,,,,,,
2023. 11. 16 오후 1:53:14,,,,,,,572552,,,,,1,,,,,,,
2023. 11. 16 오후 1:53:17,,,,,,,496686,,,,,,,,,,,,
2023. 11. 16 오후 1:53:17,,,,,,,432048,,,,,,,,,,,,
2023. 11. 16 오후 1:53:20,,,,,,,570124,,,,,,,,,,1,,
2023. 11. 16 오후 1:53:21,,,,,,,258029,,,,,,,,,,,,
2023. 11. 16 오후 1:53:23,,,,,,,570135,,,,,,,,,,,,
2023. 11. 16 오후 1:53:24,,,,,,,363684,,,,,,,,,,,,
2023. 11. 16 오후 1:53:28,,,,,,,433371,,,,-1,,,1,,,,,
2023. 11. 16 오후 1:53:29,,,,,,,570275,,,,,1,,,,,,1,
2023. 11. 16 오후 1:53:30,,,,,,,424902,,,,,,,,,,,,
2023. 11. 16 오후 1:53:33,,,,,,,570291,,,,,,,,,,,1,
2023. 11. 16 오후 1:53:34,,,,,,,425234,,,,,,,,,,,,
2023. 11. 16 오후 1:53:38,,,,,,,426648,,,,,,,,,,,,
2023. 11. 16 오후 1:53:38,,,,,,,570691,,,,,,,,,,,1,
2023. 11. 16 오후 1:53:43,,,,,,,426922,,,,,,,,,,,,
2023. 11. 16 오후 1:53:48,,,,,,,436100,,,,-1,,,,,,,,
2023. 11. 16 오후 1:53:49,,,,,,,427222,,,,,,,,,,,1,
2023. 11. 16 오후 1:53:54,,,,,,,571188,,,,,,,,-1,,,,
2023. 11. 16 오후 1:53:55,,,,,,,435762,,,,,,,,,,,1,
2023. 11. 16 오후 1:53:58,,,,,,,571398,,,,,,,,,,,,
2023. 11. 16 오후 1:54:00,,,,,,,444042,,,,,,,,,,,1,
2023. 11. 16 오후 1:54:04,,,,,,,456839,,,,,,,,,,,1,
2023. 11. 16 오후 1:54:06,,,,,,,436152,,,,,,,1,,,,,
2023. 11. 16 오후 1:54:09,,,,,,,572336,,,,,1,1,,,,,1,
2023. 11. 16 오후 1:54:11,,,,,,,426900,,,,,,,,,,,,
2023. 11. 16 오후 1:54:14,,,,,,,572551,,,,,,,,,,,,
2023. 11. 16 오후 1:54:19,,,,,,,442977,,,,,,,,,,1,1,
2023. 11. 16 오후 1:54:19,,,,,,,572739,,,,,,,,,,,,
2023. 11. 16 오후 1:54:21,,,,,,,436605,,,,,,,1,,,,,
2023. 11. 16 오후 1:54:22,,,,,,,445509,,,,,,,,,,,,
2023. 11. 16 오후 1:54:27,,,,,,,452178,,,,,,,,,,,1,
2023. 11. 16 오후 1:54:29,,,,,,,436862,,,,,,,,,,,,
2023. 11. 16 오후 1:54:30,,,,,,,570536,,,,,,,,1,-1,,,
2023. 11. 16 오후 1:54:31,,,,,,,496079,,,,,,,,,,,,
2023. 11. 16 오후 1:54:36,,,,,,,496118,,,,,,,,,,,,
2023. 11. 16 오후 1:54:37,,,,,,,570539,,,,,,,,,1,,,
2023. 11. 16 오후 1:54:40,,,,,,,496119,,,,,,,,,,-1,,
2023. 11. 16 오후 1:54:41,,,,,,,431668,,,,,,,,,,,1,
2023. 11. 16 오후 1:54:42,,,,,,,570840,,,,,,,,,-1,,,
2023. 11. 16 오후 1:54:47,,,,,,,496134,,,,,,,1,,,,,
2023. 11. 16 오후 1:54:49,,,,,,,570845,,,-1,,1,-1,,,,,,
2023. 11. 16 오후 1:54:51,,,,,,,432056,,,,,,,,,,,,
2023. 11. 16 오후 1:54:52,,,,,,,507343,,,,,,,,,,,1,
2023. 11. 16 오후 1:54:57,,,,,,,531552,,,,,,,,,,-1,,
2023. 11. 16 오후 1:54:57,,,,,,,571574,,,1,,,,,,1,,,
2023. 11. 16 오후 1:55:00,,,,,,,432056,,,,,,,,,,,,
2023. 11. 16 오후 1:55:01,,,,,,,571925,,,,,,,,,,,,
2023. 11. 16 오후 1:55:02,,,,,,,425608,,,,,1,1,,,,,,
2023. 11. 16 오후 1:55:11,,,,,,,433186,,,,,,,,,,,1,
2023. 11. 16 오후 1:55:12,,-1,,,,,572177,,,-1,-1,,,,-1,,,,
2023. 11. 16 오후 1:55:14,,-1,,,,,432126,,,,,1,,,,,1,,
2023. 11. 16 오후 1:55:17,,,,,,,573854,,,,,,,,,-1,,,
2023. 11. 16 오후 1:55:19,,,,,,,433112,,,,,,,,,,,1,
2023. 11. 16 오후 1:55:22,,,,,,,574641,,,,,,,,,,,,
2023. 11. 16 오후 1:55:23,,,,,,,437536,,,,,,,,,,,1,
2023. 11. 16 오후 1:55:27,,,,,,,574938,,,,,,,,,,,,
2023. 11. 16 오후 1:55:27,,,,,,,438842,,,,,1,,,,,,,
2023. 11. 16 오후 1:55:31,,,,,,,440560,,,,,,,,,,,,
2023. 11. 16 오후 1:55:32,,,,,,,570537,,,,,,,,,,,-1,
2023. 11. 16 오후 1:55:34,,,,,,,440998,,,,,,,,,,,,
2023. 11. 16 오후 1:55:41,,,,,,,444066,,,,,1,,,-1,,,,
2023. 11. 16 오후 1:55:41,,,,,,,570543,,1,,,,,,,,,,
2023. 11. 16 오후 1:55:43,,,,,,,433385,,,,,,,,-1,,1,,
2023. 11. 16 오후 1:55:45,,,,,,,445620,,,,,,,,,1,,,
2023. 11. 16 오후 1:55:46,,,,,,,570834,,,,,,,,,,,,
2023. 11. 16 오후 1:55:49,,,,,,,447922,,,,,,,,,,,,
2023. 11. 16 오후 1:55:52,,,,,,,434674,,,,,,,,,,,,
2023. 11. 16 오후 1:55:53,,,,,,,570862,,,,,,1,,,,,,
2023. 11. 16 오후 1:55:54,,,,,,,426276,,,,,,,,,,-1,,
2023. 11. 16 오후 1:55:58,,,,,,,571577,,,,,,,,,,,,
2023. 11. 16 오후 1:55:59,,,,,,,429061,,,-1,,,,,,,,,
2023. 11. 16 오후 1:56:02,,,,,,,436080,,,,,,,,,,,,
2023. 11. 16 오후 1:56:03,,,,,,,429062,,,-1,,,,,,,,,
2023. 11. 16 오후 1:56:07,,,,,,,572181,,-1,,,,-1,,,,,,
2023. 11. 16 오후 1:56:09,,,,,,,461933,,,,,,,,,,,,
2023. 11. 16 오후 1:56:11,,,,,,,574570,,,,,,,,,,,1,
2023. 11. 16 오후 1:56:14,,,,,,,471974,,,,,,,,,,,,
2023. 11. 16 오후 1:56:15,,,,,,,574643,,,,,,,,,,,,
2023. 11. 16 오후 1:56:16,,,,,,,436603,,,1,1,,,,,,,,
2023. 11. 16 오후 1:56:19,,,,,,,590747,,1,,,,,,,,,,
2023. 11. 16 오후 1:56:20,,,,,,,484898,,,,,,1,,,,,,
2023. 11. 16 오후 1:56:23,,,,,,,591209,,,,,,,,,,,,
2023. 11. 16 오후 1:56:25,,,,,,,486616,,,,,,,,,,-1,,
2023. 11. 16 오후 1:56:27,,,,,,,437709,,,,,,,,,1,,,
2023. 11. 16 오후 1:56:27,,,,,,,571045,-1,,,,,,,,,,,
2023. 11. 16 오후 1:56:34,,,,,,,492855,,,,,1,,,,,,,
2023. 11. 16 오후 1:56:34,,,,,,,573682,,,,-1,,,,,1,,,
2023. 11. 16 오후 1:56:36,,,,,,,439259,,,,,,,,,1,,,
2023. 11. 16 오후 1:56:40,,,,,,,573703,,,,,,,,,,,,
2023. 11. 16 오후 1:56:42,,-1,,,,,496651,,,-1,,,,,,,,,
2023. 11. 16 오후 1:56:46,,,,,,,439487,,,,,,1,,,,,,
2023. 11. 16 오후 1:56:46,,,,,,,584355,,,,-1,,,,,1,,,
2023. 11. 16 오후 1:56:51,,-1,,,,,499869,-1,,,,,,,,,,,
2023. 11. 16 오후 1:56:51,,,,,,,590444,,,,,,,,,,,,
2023. 11. 16 오후 1:56:55,,,,,,,592722,,,,,,,,,,,,
2023. 11. 16 오후 1:56:58,,-1,,,,,83529,,,,,,,,,,,,
2023. 11. 16 오후 1:56:59,,,,,,,427170,,,,,,,,,,-1,,
2023. 11. 16 오후 1:57:00,,,,,,,597296,,,,,,,,,,,,
2023. 11. 16 오후 1:57:05,,,,,,,606300,,,,,,,,,,,1,
2023. 11. 16 오후 1:57:07,,,,,,,426866,,,,,1,,,,,,1,
2023. 11. 16 오후 1:57:09,,-1,,,,,430971,-1,,,,,,,,,,,
2023. 11. 16 오후 1:57:12,,-1,,,,,607034,-1,,,,,,,,,,,
2023. 11. 16 오후 1:57:14,,,,,,,437004,,,,,,,,,,,,
2023. 11. 16 오후 1:57:19,,,,,,,434471,,,,,,,,,,,,
2023. 11. 16 오후 1:57:22,,,,,,,470584,,,,,,,,,,-1,,
2023. 11. 16 오후 1:57:26,,,,,,,470746,,,,,,,,,,-1,,
2023. 11. 16 오후 1:57:31,,,,,,,476162,,,,,,,,,,-1,,
2023. 11. 16 오후 1:57:38,,,,,,,478710,,,,,,,,-1,,,1,
2023. 11. 16 오후 1:57:43,,,,,,,488716,,,,,,,,,,,1,
2023. 11. 16 오후 1:57:44,,,,,,,620616,,,,,,,,,-1,,,
2023. 11. 16 오후 1:57:51,,,,,,,446262,,,,,,,,,,-1,,
2023. 11. 16 오후 1:57:54,,,,,,,577631,,,,,,,,,,,,
2023. 11. 16 오후 1:58:00,,,,,,,498871,,,,,,,,,,,,
2023. 11. 16 오후 1:58:07,,,,,,,579025,,,,,,,,,,,1,
2023. 11. 16 오후 1:58:11,,,,,,,499975,,1,1,,,,,,,,,
2023. 11. 16 오후 1:58:11,,,,,,,451439,,,,,,,,,,-1,,
2023. 11. 16 오후 1:58:16,,,,,,,83530,,,,,,,,,,,1,
2023. 11. 16 오후 1:58:22,,,,,,,427436,,,,,,,,,,,,
2023. 11. 16 오후 1:58:26,,,,,,,453096,,,,,,,,,1,,,
2023. 11. 16 오후 1:58:28,,,,,,,428521,,,,,,,,,,,,
2023. 11. 16 오후 1:58:32,,,,,,,431145,,,,,,,,,,,,
2023. 11. 16 오후 1:58:33,,,,,,,580172,,,1,,,,,,,,1,
2023. 11. 16 오후 1:58:34,,,,,,,464944,,,,,,,,,,,,
2023. 11. 16 오후 1:58:37,,,,,,,431258,,,,,,,,,,,1,
2023. 11. 16 오후 1:58:41,,,,,,,436992,,,,,,,,,,,,
2023. 11. 16 오후 1:58:43,,,,,,,582136,,,,,,1,,,1,,1,
2023. 11. 16 오후 1:58:49,,,,,,,438786,,,1,,,,,,,,1,
2023. 11. 16 오후 1:58:50,,,,,,,591551,,,,,,1,,,,,,
2023. 11. 16 오후 1:58:50,,,,,,,471621,,,,,,,,,1,-1,,
2023. 11. 16 오후 1:58:52,,,,,,,450995,,,,,,,,,,,,
2023. 11. 16 오후 1:58:57,,,,,,,451485,,,,,,,,,,,1,
2023. 11. 16 오후 1:59:02,,,,,,,471915,,,,,,,,,,-1,,
2023. 11. 16 오후 1:59:03,,,,,,,591780,,,,1,,1,,,,-1,,
2023. 11. 16 오후 1:59:04,,,,,,,452076,,,,,,,,,,,,
2023. 11. 16 오후 1:59:07,,,,,,,401269,,,,,,,,,,,,
2023. 11. 16 오후 1:59:11,,,,,,,425348,,,,,,,,,,,,
2023. 11. 16 오후 1:59:13,,,,,,,601796,,,1,,,1,,,,,,
2023. 11. 16 오후 1:59:16,,,,,,,425918,,,,,,,,,,,,
2023. 11. 16 오후 1:59:18,,,,,,,616771,,,,,,,,,,,1,
2023. 11. 16 오후 1:59:20,,,,,,,476801,,,,,,,,,,,,
2023. 11. 16 오후 1:59:21,,,,,,,426857,,1,,,,,,,,,,
2023. 11. 16 오후 1:59:25,,,,,,,625208,,,1,,,,,,,,,
2023. 11. 16 오후 1:59:26,,,,,,,427467,,,,,,,,,,,,
2023. 11. 16 오후 1:59:30,,,,,,,424465,,,,,,,,,,,,
2023. 11. 16 오후 1:59:32,,,,,,,427571,,,,,,,,,,,1,
2023. 11. 16 오후 1:59:34,,,,,,,625294,,,,,,1,,,,,,
2023. 11. 16 오후 1:59:37,,,,,,,444141,,,,,,,,,,,,
2023. 11. 16 오후 1:59:37,,,,,,,428041,,,,,,,,,,,,
2023. 11. 16 오후 1:59:38,,,,,,,579593,,,,,,,,,,,,
2023. 11. 16 오후 1:59:44,,,,,,,444153,,,,,,,,,,,,
2023. 11. 16 오후 1:59:46,,,,,,,428081,,,,,,,,,,,,
2023. 11. 16 오후 1:59:48,,,,,,,579669,,-1,,,,,,,,-1,,
2023. 11. 16 오후 1:59:51,,,,,,,458866,,,,,,,,,,,,
2023. 11. 16 오후 1:59:54,,,,,,,590757,,,,,,,,,,,,
2023. 11. 16 오후 1:59:56,,,,,,,428380,,1,,,,,,,,,,
2023. 11. 16 오후 1:59:59,,,,,,,591061,,,,,,,,,,,,
2023. 11. 16 오후 2:00:03,,,,,,,592927,,,,,,,,,,,,
2023. 11. 16 오후 2:00:05,,,,,,,429834,,1,,,,1,,,,,,
2023. 11. 16 오후 2:00:09,,,,,,,593830,,,,,,,1,,,,,
2023. 11. 16 오후 2:00:13,,,,,,,595775,,,,,,,,,,,,
2023. 11. 16 오후 2:00:14,,,,,,,428042,,,1,,,,,,,,,
2023. 11. 16 오후 2:00:15,,,,,,,474821,,,,,,,,,,,,
2023. 11. 16 오후 2:00:19,,,,,,,596111,,,,,,,1,,,,,
2023. 11. 16 오후 2:00:19,,,,,,,428083,,,,,1,,,,,,,
2023. 11. 16 오후 2:00:23,,,,,,,596593,,,,,,,,,,,,
2023. 11. 16 오후 2:00:27,,,,,,,428140,,,1,1,,,,,,,,
2023. 11. 16 오후 2:00:27,,,,,,,478232,,,,,,,,,,,,
2023. 11. 16 오후 2:00:30,,,,,,,428142,,,,,,,,,,,,
2023. 11. 16 오후 2:00:33,,,,,,,497157,,,,,,,,,,,,
2023. 11. 16 오후 2:00:35,,,,,,,429798,,,,,,,,,,,,
2023. 11. 16 오후 2:00:35,,,,,,,596800,,,,,1,,1,,,1,1,
2023. 11. 16 오후 2:00:41,,,,,,,497854,,,,,,,,,,,,
2023. 11. 16 오후 2:00:46,,,,,,,579759,,,,,,,,,,,,
2023. 11. 16 오후 2:00:50,,,,,,,517843,,,,,,,,,,,,
2023. 11. 16 오후 2:00:54,,1,,,,,580633,,,1,,,,,,,,,
2023. 11. 16 오후 2:00:55,,,,,,,439581,,,,,,1,,,,,1,
2023. 11. 16 오후 2:00:57,,,,,,,543974,,,,,,,,,,,,
2023. 11. 16 오후 2:01:00,,,,,,,580816,,,,,,,,,,,,
2023. 11. 16 오후 2:01:02,,,,,,,458243,,,,,,,,,,-1,1,
2023. 11. 16 오후 2:01:06,,-1,,,,,451028,,,,,,,,,,,,
2023. 11. 16 오후 2:01:08,,,,,,,581535,,,,,,,,,,,,
2023. 11. 16 오후 2:01:14,,,,,,,581577,,,,,,,,,,,,
2023. 11. 16 오후 2:01:15,,,,,,,458277,,1,,,,,,,,,1,
2023. 11. 16 오후 2:01:15,,,,,,,455986,,,,,,,,,1,,,
2023. 11. 16 오후 2:01:20,,,,,,,581579,,1,,,,,,,,,,
2023. 11. 16 오후 2:01:20,,,,,,,462461,,,,,,,,,,-1,1,
2023. 11. 16 오후 2:01:23,,,,,,,457528,,,,,,,,,1,,,
2023. 11. 16 오후 2:01:27,,,,,,,467643,,,,,,,,,,,1,
2023. 11. 16 오후 2:01:32,,,,,,,425250,,,,,,,,,,,,
2023. 11. 16 오후 2:01:34,,,,,,,460307,,,,,,,,,,,,
2023. 11. 16 오후 2:01:36,,,,,,,427611,,,,,,,,,,,,
2023. 11. 16 오후 2:01:39,,,,,,,581678,,,,,,,,,,,1,
2023. 11. 16 오후 2:01:41,,,,,,,470083,,,,,,,,,,,,
2023. 11. 16 오후 2:01:43,,,,,,,433390,,,,,,,,,,,,
2023. 11. 16 오후 2:01:44,,,,,,,582236,,,,,,,,,,,1,
2023. 11. 16 오후 2:01:47,,,,,,,434204,,,,,,,,,,,,
2023. 11. 16 오후 2:01:52,,,,,,,434724,,,,,,,,,,,,1
2023. 11. 16 오후 2:01:58,,,,,,,435235,,,,,,,,,,,,
2023. 11. 16 오후 2:02:00,,,,,,,471392,,,1,,,,,,1,,,
2023. 11. 16 오후 2:02:03,,,,,,,582340,,,,,,,,,,,1,
2023. 11. 16 오후 2:02:07,,,,,,,438719,,,,,,,,,,,,
2023. 11. 16 오후 2:02:07,,,,,,,582429,,,,,,,,,,,,
2023. 11. 16 오후 2:02:11,,,,,,,475912,,,,,,,,,,,,
2023. 11. 16 오후 2:02:14,,,,,,,586223,,,,,,,,,,,1,
2023. 11. 16 오후 2:02:16,,,,,,,439730,,1,1,,,,,,,1,1,1
2023. 11. 16 오후 2:02:16,,,,,,,478942,,,,,,,,,,,,
2023. 11. 16 오후 2:02:19,,,,,,,594863,,,1,,,,,,,,,
2023. 11. 16 오후 2:02:28,,,,,,,439781,,,,,,,,,,,,
2023. 11. 16 오후 2:02:34,,,,,,,606590,,,,,,,,,,-1,,
2023. 11. 16 오후 2:02:36,,,,,,,439796,,,,,,,,1,,,,
2023. 11. 16 오후 2:02:38,,,,,,,491611,,,,,,,,,,,,
2023. 11. 16 오후 2:02:40,,,,,,,611421,,,,,,,,,,,,
2023. 11. 16 오후 2:02:41,,,,,,,426087,-1,,,,,,,,,,,
2023. 11. 16 오후 2:02:45,,,,,,,627213,,,,,,,,,,,,
2023. 11. 16 오후 2:02:47,,,,,,,426133,-1,,,,,,,,,,,
2023. 11. 16 오후 2:02:51,,,,,,,499962,,,,,,,,,,,,
2023. 11. 16 오후 2:02:51,,,,,,,634804,,1,1,,,,,,,,,
2023. 11. 16 오후 2:02:53,,,,,,,483751,,,,,,,,,,,,
2023. 11. 16 오후 2:02:59,,,,,,,634842,,,-1,,,,,,,,,
2023. 11. 16 오후 2:03:00,,,,,,,487215,-1,,,,,,,,-1,,,
2023. 11. 16 오후 2:03:03,,,,,,,495656,,,,,,,,,,,,
2023. 11. 16 오후 2:03:08,,,,,,,496513,-1,,,,,,,,,,,
2023. 11. 16 오후 2:03:11,,,,,,,634992,,,-1,,,,,,,,,
2023. 11. 16 오후 2:03:14,,,,,,,499837,-1,,,,,,,,,,,
2023. 11. 16 오후 2:03:20,,,,,,,640266,,,-1,,,,,,,,,
2023. 11. 16 오후 2:03:25,,,,,,,503976,-1,,1,,,,1,,,,1,
2023. 11. 16 오후 2:03:28,,,,,,,641024,,,,-1,,,1,,,,,
2023. 11. 16 오후 2:03:33,,,,,,,514846,,,1,,,,,,,,,
2023. 11. 16 오후 2:03:34,,,,,,,585891,,,,,,,,,,,1,
2023. 11. 16 오후 2:03:41,,,,,,,585925,,1,,,,1,,,,,,
2023. 11. 16 오후 2:03:43,,,,,,,515657,-1,,1,,,,,,,,,
2023. 11. 16 오후 2:03:46,,,,,,,594860,,,,,,1,,,,,,
2023. 11. 16 오후 2:03:52,,,,,,,429820,,,1,,,1,,,,-1,,
2023. 11. 16 오후 2:03:55,,,,,,,606592,,,-1,,,,,,,-1,,
2023. 11. 16 오후 2:03:58,,,,,,,432176,,,,,1,,,,,,,
2023. 11. 16 오후 2:04:01,,,,,,,613722,,,,,,1,,-1,,,,
2023. 11. 16 오후 2:04:01,,,,,,,433559,,,,,,,,,,,,
2023. 11. 16 오후 2:04:07,,,,,,,618103,,,,,,,,-1,,,,
